,/Users/pslive1/Documents/Walk_Projext/BDL004_Goose_EyeTracking_Walk/BDL004_Goose_EyeTracking_Walk.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,ToCut,all_classes,fixation_classes
1902,BDL004_Goose_EyeTracking_Walk.mov,1904,fixation,31096,1037858.333,1037991.667,133.333333,1037823.333,17:17.9,280.63,247.28,268,338,,building building building pavement plant_vertical plant_vertical sky,building building
1903,BDL004_Goose_EyeTracking_Walk.mov,1905,fixation,31105,1038191.667,1038293.333,101.666667,1038123.333,17:18.2,201.13,387.15,131,272,,building building pavement pavement plant_vertical plant_vertical plant_vertical pole sky,pavement
1904,BDL004_Goose_EyeTracking_Walk.mov,1906,fixation,31110,1038326.667,1038493.333,166.666667,1038291.667,17:18.4,195.69,381.67,128,234,,building building building building pavement person plant_vertical,pavement
1905,BDL004_Goose_EyeTracking_Walk.mov,1907,fixation,31114,1038493.333,1038593.333,100.0,1038425.0,17:18.5,216.01,388.24,117,265,,building pavement plant_horizontal plant_vertical sky,building
1906,BDL004_Goose_EyeTracking_Walk.mov,1908,fixation,31135,1039093.333,1039393.333,300.0,1039125.0,17:19.2,229.54,427.2,202,255,,building building building person person plant_horizontal plant_vertical plant_vertical plant_vertical sky,
1907,BDL004_Goose_EyeTracking_Walk.mov,1909,fixation,31148,1039393.333,1039961.667,568.333333,1039560.0,17:19.6,214.53,444.52,177,240,,building building building person plant_horizontal plant_vertical plant_vertical sky sky,building
1908,BDL004_Goose_EyeTracking_Walk.mov,1910,fixation,31182,1040728.333,1040896.667,168.333333,1040693.333,17:20.8,274.93,421.26,140,189,,building building pavement plant_vertical plant_vertical plant_vertical sky sky,pavement
1909,BDL004_Goose_EyeTracking_Walk.mov,1911,fixation,31191,1041030.0,1041163.333,133.333333,1040995.0,17:21.1,221.3,422.45,244,282,,building building car car pavement pavement plant_horizontal plant_vertical plant_vertical plant_vertical sky sky,pavement
1910,BDL004_Goose_EyeTracking_Walk.mov,1912,fixation,31197,1041196.667,1041396.667,200.0,1041195.0,17:21.3,213.87,429.62,181,260,,building building pavement plant_vertical plant_vertical plant_vertical sky sky,pavement
1911,BDL004_Goose_EyeTracking_Walk.mov,1913,fixation,31208,1041396.667,1041930.0,533.333333,1041561.667,17:21.6,255.2,420.82,205,293,,building building pavement plant_vertical plant_vertical plant_vertical sky,pavement
1912,BDL004_Goose_EyeTracking_Walk.mov,1914,fixation,31220,1041996.667,1042165.0,168.333333,1041961.667,17:22.0,271.43,394.48,178,258,,building pavement person plant_vertical plant_vertical plant_vertical sky sky,pavement
1913,BDL004_Goose_EyeTracking_Walk.mov,1915,fixation,31234,1042231.667,1042831.667,600.0,1042430.0,17:22.5,275.92,412.13,172,265,,building building building pavement plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky,
1914,BDL004_Goose_EyeTracking_Walk.mov,1916,fixation,31246,1042898.333,1042998.333,100.0,1042830.0,17:22.9,323.75,402.77,256,342,,building building pavement plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical pole sky sky sky,pavement
1915,BDL004_Goose_EyeTracking_Walk.mov,1917,fixation,31258,1043298.333,1043400.0,101.666667,1043230.0,17:23.3,258.56,372.77,209,265,,building building building pavement plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky sky,pavement
1916,BDL004_Goose_EyeTracking_Walk.mov,1918,fixation,31261,1043400.0,1043500.0,100.0,1043331.667,17:23.4,266.15,386.88,242,309,,building pavement person plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical pole sky,pavement
1917,BDL004_Goose_EyeTracking_Walk.mov,1919,fixation,31266,1043500.0,1043733.333,233.333333,1043498.333,17:23.6,278.4,380.2,197,319,,building building building pavement plant_vertical plant_vertical plant_vertical sky sky,pavement
1918,BDL004_Goose_EyeTracking_Walk.mov,1920,fixation,31274,1043733.333,1044033.333,300.0,1043765.0,17:23.8,277.58,409.38,210,302,,building building building building building pavement plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sign sky,
1919,BDL004_Goose_EyeTracking_Walk.mov,1921,fixation,31285,1044166.667,1044300.0,133.333333,1044131.667,17:24.2,203.36,405.73,252,257,,building building building pavement plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky sky,pavement
1920,BDL004_Goose_EyeTracking_Walk.mov,1922,fixation,31291,1044400.0,1044500.0,100.0,1044331.667,17:24.4,234.27,400.81,283,302,,building plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky,plant_horizontal plant_vertical
1921,BDL004_Goose_EyeTracking_Walk.mov,1923,fixation,31297,1044566.667,1044735.0,168.333333,1044531.667,17:24.6,198.68,432.69,186,232,,building building building pavement person plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky,plant_vertical plant_vertical
1922,BDL004_Goose_EyeTracking_Walk.mov,1924,fixation,31315,1044768.333,1045701.667,933.333333,1045133.333,17:25.2,190.31,419.83,287,247,,building building pavement plant_vertical plant_vertical plant_vertical plant_vertical sky,pavement
1923,BDL004_Goose_EyeTracking_Walk.mov,1925,fixation,31331,1045735.0,1045835.0,100.0,1045666.667,17:25.7,205.15,402.39,166,309,,building building pavement plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky,pavement
1924,BDL004_Goose_EyeTracking_Walk.mov,1926,fixation,31342,1046070.0,1046203.333,133.333333,1046035.0,17:26.1,234.28,387.87,281,280,,building building pavement plant_vertical plant_vertical plant_vertical sky,pavement
1925,BDL004_Goose_EyeTracking_Walk.mov,1927,fixation,31370,1047003.333,1047136.667,133.333333,1046968.333,17:27.0,146.57,412.21,278,217,,bench_chair building building pavement plant_vertical plant_vertical plant_vertical plant_vertical pole sky,pavement
1926,BDL004_Goose_EyeTracking_Walk.mov,1928,fixation,31390,1047205.0,1048305.0,1100.0,1047636.667,17:27.7,122.27,409.16,0,0,,building building building pavement plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky,pavement
1927,BDL004_Goose_EyeTracking_Walk.mov,1929,fixation,31426,1048906.6670000001,1049006.6670000001,100.0,1048838.3329999999,17:28.9,177.65,232.17,32,42,,building building building building building pavement plant_horizontal plant_vertical plant_vertical sky sky,plant_horizontal
1928,BDL004_Goose_EyeTracking_Walk.mov,1930,fixation,31451,1049673.3329999999,1049908.3329999999,235.0,1049673.3329999999,17:29.7,192.92,260.64,46,49,,building building car pavement pavement plant_vertical plant_vertical plant_vertical sky sky sky,plant_vertical
1929,BDL004_Goose_EyeTracking_Walk.mov,1931,fixation,31461,1050075.0,1050175.0,100.0,1050006.6670000001,17:30.1,313.67,324.28,214,214,,building building building building pavement plant_vertical plant_vertical plant_vertical sky sky,pavement
1930,BDL004_Goose_EyeTracking_Walk.mov,1932,fixation,31478,1050641.6670000001,1050741.6670000001,100.0,1050573.3329999999,17:30.6,294.4,423.0,121,49,,building building building pavement plant_horizontal plant_vertical plant_vertical sky sky,pavement
1931,BDL004_Goose_EyeTracking_Walk.mov,1933,fixation,31497,1051276.6670000001,1051376.6670000001,100.0,1051208.3329999999,17:31.3,198.0,449.51,70,0,,building building building car pavement plant_horizontal plant_vertical plant_vertical plant_vertical sky sky,pavement
1932,BDL004_Goose_EyeTracking_Walk.mov,1934,fixation,31513,1051810.0,1051910.0,100.0,1051741.6670000001,17:31.8,218.49,409.42,190,190,,building building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky sky,pavement
1933,BDL004_Goose_EyeTracking_Walk.mov,1935,fixation,31518,1051976.6670000001,1052076.6670000001,100.0,1051908.3329999999,17:32.0,168.67,434.4,95,169,,building pavement plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky,pavement
1934,BDL004_Goose_EyeTracking_Walk.mov,1936,fixation,31523,1052076.6670000001,1052278.3329999999,201.666667,1052075.0,17:32.1,206.64,429.06,112,174,,building building pavement plant_vertical plant_vertical plant_vertical sky,pavement
1935,BDL004_Goose_EyeTracking_Walk.mov,1937,fixation,31533,1052345.0,1052678.3329999999,333.333333,1052410.0,17:32.5,166.96,440.05,54,103,,building building building building car pavement pavement plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky,pavement pavement
1936,BDL004_Goose_EyeTracking_Walk.mov,1938,fixation,31569,1053580.0,1053846.6670000001,266.666667,1053611.6670000001,17:33.7,304.66,396.67,130,101,,building building building building pavement plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky sky,pavement
1937,BDL004_Goose_EyeTracking_Walk.mov,1939,fixation,31577,1053913.3329999999,1054046.6670000001,133.333333,1053878.3329999999,17:33.9,306.46,381.66,52,38,,bench_chair building building building building pavement plant_vertical plant_vertical plant_vertical plant_vertical sky,building bench_chair
1938,BDL004_Goose_EyeTracking_Walk.mov,1940,fixation,31596,1054546.6670000001,1054680.0,133.333333,1054511.6670000001,17:34.6,254.75,397.75,137,75,,building building pavement plant_vertical plant_vertical plant_vertical sky sky,pavement
1939,BDL004_Goose_EyeTracking_Walk.mov,1941,fixation,31599,1054680.0,1054780.0,100.0,1054611.6670000001,17:34.7,264.0,409.88,101,45,,building building building car pavement plant_vertical plant_vertical plant_vertical plant_vertical pole sign sign sky,pavement
1940,BDL004_Goose_EyeTracking_Walk.mov,1942,fixation,31604,1054780.0,1054981.6670000001,201.666667,1054780.0,17:34.8,267.14,388.68,132,64,,building building pavement pavement plant_vertical plant_vertical plant_vertical sign sky sky sky,pavement
1941,BDL004_Goose_EyeTracking_Walk.mov,1943,fixation,31611,1055048.3329999999,1055215.0,166.666667,1055013.3329999999,17:35.1,287.14,440.35,98,3,,building building building car pavement plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sign sky sky sky,pavement
1942,BDL004_Goose_EyeTracking_Walk.mov,1944,fixation,31616,1055215.0,1055381.6670000001,166.666667,1055180.0,17:35.2,275.0,423.17,90,27,,building building building building pavement pavement plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sign sky sky sky,pavement
1943,BDL004_Goose_EyeTracking_Walk.mov,1945,fixation,31623,1055448.3329999999,1055615.0,166.666667,1055413.3329999999,17:35.5,271.35,427.26,93,46,,building building building car pavement plant_vertical plant_vertical pole sign sky sky,pavement
1944,BDL004_Goose_EyeTracking_Walk.mov,1946,fixation,31633,1055781.6670000001,1055948.3329999999,166.666667,1055746.6670000001,17:35.8,254.03,425.83,100,34,,building building building car pavement plant_horizontal plant_vertical plant_vertical plant_vertical sign sky sky,pavement
1945,BDL004_Goose_EyeTracking_Walk.mov,1947,fixation,31660,1056683.3329999999,1056816.6670000001,133.333333,1056648.3329999999,17:36.7,275.05,429.84,115,98,,building building building car pavement pavement plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sign sky sky,pavement
1946,BDL004_Goose_EyeTracking_Walk.mov,1948,fixation,31686,1057551.6670000001,1057685.0,133.333333,1057516.6670000001,17:37.6,255.72,414.91,111,72,,building building car pavement plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sign sky sky sky,pavement
1947,BDL004_Goose_EyeTracking_Walk.mov,1949,fixation,31708,1058185.0,1058551.6670000001,366.666667,1058250.0,17:38.3,221.09,366.92,113,84,,building building car pavement plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sign sky sky,pavement
1948,BDL004_Goose_EyeTracking_Walk.mov,1950,fixation,31728,1058886.6670000001,1059186.6670000001,300.0,1058918.3329999999,17:39.0,136.16,354.15,38,55,,building building building building car car pavement person plant_vertical sky sky,pavement
1949,BDL004_Goose_EyeTracking_Walk.mov,1951,fixation,31756,1059786.6670000001,1060121.6670000001,335.0,1059853.3329999999,17:39.9,171.83,372.38,159,205,,building building building car car pavement plant_vertical,pavement building
1950,BDL004_Goose_EyeTracking_Walk.mov,1952,fixation,31767,1060288.3329999999,1060388.3329999999,100.0,1060220.0,17:40.3,168.46,412.63,194,194,,building building building pavement plant_horizontal plant_horizontal plant_vertical sky,pavement plant_horizontal
1951,BDL004_Goose_EyeTracking_Walk.mov,1953,fixation,31776,1060555.0,1060688.3329999999,133.333333,1060520.0,17:40.6,189.66,359.69,122,168,,building building building pavement plant_vertical,pavement
1952,BDL004_Goose_EyeTracking_Walk.mov,1954,fixation,31794,1061121.6670000001,1061323.3329999999,201.666667,1061121.6670000001,17:41.2,347.28,452.29,38,156,,building building building building pavement person person plant_vertical sky,pavement
1953,BDL004_Goose_EyeTracking_Walk.mov,1955,fixation,31814,1061856.6670000001,1061956.6670000001,100.0,1061788.3329999999,17:41.9,163.56,406.95,218,218,,building pavement plant_vertical sky,pavement
1954,BDL004_Goose_EyeTracking_Walk.mov,1956,fixation,31825,1062190.0,1062323.3329999999,133.333333,1062155.0,17:42.2,319.59,410.67,123,64,,building building pavement pavement plant_vertical sky,building pavement
1955,BDL004_Goose_EyeTracking_Walk.mov,1957,fixation,31843,1062791.6670000001,1062925.0,133.333333,1062756.6670000001,17:42.8,111.37,354.92,47,47,,building pavement pavement,pavement
1956,BDL004_Goose_EyeTracking_Walk.mov,1958,fixation,31849,1062925.0,1063191.6670000001,266.666667,1062956.6670000001,17:43.0,123.61,387.78,0,0,,building building pavement,pavement
1957,BDL004_Goose_EyeTracking_Walk.mov,1959,fixation,31858,1063291.6670000001,1063425.0,133.333333,1063256.6670000001,17:43.3,79.36,296.85,0,0,,building building pavement plant_vertical,
1958,BDL004_Goose_EyeTracking_Walk.mov,1960,fixation,31862,1063425.0,1063558.3329999999,133.333333,1063390.0,17:43.5,109.22,391.95,104,197,,building building pavement plant_vertical plant_vertical sky,pavement
1959,BDL004_Goose_EyeTracking_Walk.mov,1961,fixation,31870,1063658.3329999999,1063893.3329999999,235.0,1063656.6670000001,17:43.7,160.96,421.33,86,214,,building building pavement plant_vertical sky,pavement
1960,BDL004_Goose_EyeTracking_Walk.mov,1962,fixation,31888,1064293.3329999999,1064460.0,166.666667,1064258.3329999999,17:44.3,251.18,438.47,119,86,,building car pavement plant_vertical plant_vertical plant_vertical sky sky,pavement
1961,BDL004_Goose_EyeTracking_Walk.mov,1963,fixation,31915,1065195.0,1065361.6670000001,166.666667,1065160.0,17:45.2,319.72,411.85,88,24,,building building car pavement plant_vertical pole sky,pavement
1962,BDL004_Goose_EyeTracking_Walk.mov,1964,fixation,31923,1065361.6670000001,1065728.3329999999,366.666667,1065426.6670000001,17:45.5,341.88,429.63,49,37,,building building building pavement person plant_vertical plant_vertical plant_vertical sky sky,pavement
1963,BDL004_Goose_EyeTracking_Walk.mov,1965,fixation,31932,1065761.6670000001,1065895.0,133.333333,1065726.6670000001,17:45.8,341.25,477.34,112,91,,building building building pavement person plant_vertical plant_vertical plant_vertical pole sky sky,
1964,BDL004_Goose_EyeTracking_Walk.mov,1966,fixation,31937,1065928.3329999999,1066061.6670000001,133.333333,1065893.3329999999,17:46.0,350.37,460.07,177,201,,building building pavement plant_vertical plant_vertical plant_vertical pole sky sky,pavement
1965,BDL004_Goose_EyeTracking_Walk.mov,1967,fixation,31966,1066930.0,1067030.0,100.0,1066861.6670000001,17:46.9,124.14,405.54,190,110,,building building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical sky,pavement
1966,BDL004_Goose_EyeTracking_Walk.mov,1968,fixation,31972,1067096.6670000001,1067230.0,133.333333,1067061.6670000001,17:47.1,107.14,381.27,68,63,,building building pavement pavement plant_horizontal plant_horizontal plant_vertical plant_vertical sky,pavement
1967,BDL004_Goose_EyeTracking_Walk.mov,1969,fixation,31983,1067496.6670000001,1067598.3329999999,101.666667,1067428.3329999999,17:47.5,213.87,343.65,211,226,,building building pavement pavement plant_vertical plant_vertical plant_vertical sky,
1968,BDL004_Goose_EyeTracking_Walk.mov,1970,fixation,31987,1067631.6670000001,1067731.6670000001,100.0,1067563.3329999999,17:47.6,231.56,373.49,222,229,,building pavement pavement plant_horizontal plant_vertical sky,pavement building
