,/Users/pslive1/Documents/Walk_Projext/BDL037_Suna_Walk_Take2/BDL037_Suna_EyeTracking_Walk2_Render/BDL037_Suna_EyeTracking_Walk2_Render.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,SubjectGender,SubjectAge,Notes,all_classes,fixation_classes
1458,BDL037_Suna_EyeTracking_Walk2_Render.mov,1458,fixation,23994,800766.666667,800900.0,133.333333,800431.666667,00:13:20.80000,126.2,50.68,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_vertical sky,plant_vertical
1459,BDL037_Suna_EyeTracking_Walk2_Render.mov,1459,fixation,24001,801000.0,801168.333333,168.333333,800666.666667,00:13:21.03500,130.67,166.83,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical sky,plant_horizontal
1460,BDL037_Suna_EyeTracking_Walk2_Render.mov,1460,fixation,24013,801368.333333,801568.333333,200.0,801066.666667,00:13:21.43500,97.09,149.14,-1000.0,-1000.0,,,,building pavement pavement person sky,person
1461,BDL037_Suna_EyeTracking_Walk2_Render.mov,1461,fixation,24022,801735.0,801835.0,100.0,801366.666667,00:13:21.73500,95.94,154.68,-1000.0,-1000.0,,,,building pavement pavement person plant_horizontal plant_vertical plant_vertical sky sky,person
1462,BDL037_Suna_EyeTracking_Walk2_Render.mov,1462,fixation,24029,801935.0,802068.333333,133.333333,801600.0,00:13:21.96800,10.91,2.43,-1000.0,-1000.0,,,,building pavement pavement person plant_horizontal plant_vertical plant_vertical plant_vertical,
1463,BDL037_Suna_EyeTracking_Walk2_Render.mov,1463,fixation,24043,802135.0,802836.666667,701.666667,802068.333333,00:13:22.43700,62.39,39.5,-1000.0,-1000.0,,,,building pavement pavement person plant_horizontal plant_vertical plant_vertical sky,
1464,BDL037_Suna_EyeTracking_Walk2_Render.mov,1464,fixation,24066,803203.333333,803303.333333,100.0,802835.0,00:13:23.20300,132.31,172.97,-1000.0,-1000.0,,,,building building building pavement pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical,person
1465,BDL037_Suna_EyeTracking_Walk2_Render.mov,1465,fixation,24086,803838.333333,803971.666667,133.333333,803503.333333,00:13:23.87200,112.97,173.86,-1000.0,-1000.0,,,,building building building pavement person plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky sky,person
1466,BDL037_Suna_EyeTracking_Walk2_Render.mov,1466,fixation,24099,804271.666667,804405.0,133.333333,803936.666667,00:13:24.30500,205.85,149.92,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_vertical plant_vertical sky,
1467,BDL037_Suna_EyeTracking_Walk2_Render.mov,1467,fixation,24112,804705.0,804838.333333,133.333333,804370.0,00:13:24.73800,90.75,131.9,-1000.0,-1000.0,,,,building building pavement pavement person plant_vertical plant_vertical pole sky sky,person
1468,BDL037_Suna_EyeTracking_Walk2_Render.mov,1468,fixation,24116,804871.666667,804971.666667,100.0,804503.333333,00:13:24.87200,119.87,127.38,-1000.0,-1000.0,,,,building building pavement pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky,building
1469,BDL037_Suna_EyeTracking_Walk2_Render.mov,1469,fixation,24144,805740.0,805940.0,200.0,805438.333333,00:13:25.80700,140.16,87.73,-1000.0,-1000.0,,,,building pavement person person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical pole sky,
1470,BDL037_Suna_EyeTracking_Walk2_Render.mov,1470,fixation,24155,806073.333333,806375.0,301.666667,805805.0,00:13:26.17300,142.84,171.05,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical pole sky sky,
1471,BDL037_Suna_EyeTracking_Walk2_Render.mov,1471,fixation,24173,806741.666667,806908.333333,166.666667,806406.666667,00:13:26.77500,292.39,94.4,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky,plant_vertical
1472,BDL037_Suna_EyeTracking_Walk2_Render.mov,1472,fixation,24182,806908.333333,807341.666667,433.333333,806706.666667,00:13:27.07500,262.77,117.02,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky sky,plant_vertical
1473,BDL037_Suna_EyeTracking_Walk2_Render.mov,1473,fixation,24212,808010.0,808243.333333,233.333333,807708.333333,00:13:28.07700,119.59,133.39,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky,building
1474,BDL037_Suna_EyeTracking_Walk2_Render.mov,1474,fixation,24217,808243.333333,808343.333333,100.0,807875.0,00:13:28.24300,155.75,170.64,-1000.0,-1000.0,,,,pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky sky,
1475,BDL037_Suna_EyeTracking_Walk2_Render.mov,1475,fixation,24239,808976.666667,809078.333333,101.666667,808608.333333,00:13:28.97700,118.23,140.75,-1000.0,-1000.0,,,,bicycle building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky sky,building
1476,BDL037_Suna_EyeTracking_Walk2_Render.mov,1476,fixation,24245,809078.333333,809345.0,266.666667,808810.0,00:13:29.17800,132.69,187.73,-1000.0,-1000.0,,,,pavement person plant_horizontal plant_vertical plant_vertical plant_vertical sky sky,plant_horizontal
1477,BDL037_Suna_EyeTracking_Walk2_Render.mov,1477,fixation,24273,809545.0,810746.666667,1201.666667,809743.333333,00:13:30.11200,105.53,172.49,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_vertical plant_vertical sky sky,person
1478,BDL037_Suna_EyeTracking_Walk2_Render.mov,1478,fixation,24305,810980.0,811480.0,500.0,810811.666667,00:13:31.18000,122.73,163.86,-1000.0,-1000.0,,,,building building building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical sky sky,person
1479,BDL037_Suna_EyeTracking_Walk2_Render.mov,1479,fixation,24315,811480.0,811613.333333,133.333333,811145.0,00:13:31.51300,137.82,184.97,-1000.0,-1000.0,,,,building pavement pavement person plant_horizontal plant_horizontal plant_vertical pole sky sky,person
1480,BDL037_Suna_EyeTracking_Walk2_Render.mov,1480,fixation,24335,812181.666667,812281.666667,100.0,811813.333333,00:13:32.18200,273.49,163.04,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky,plant_vertical
1481,BDL037_Suna_EyeTracking_Walk2_Render.mov,1481,fixation,24340,812348.333333,812448.333333,100.0,811980.0,00:13:32.34800,269.59,137.88,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_vertical plant_vertical plant_vertical sky,
1482,BDL037_Suna_EyeTracking_Walk2_Render.mov,1482,fixation,24351,812481.666667,813015.0,533.333333,812346.666667,00:13:32.71500,239.33,120.05,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical pole sky,building
1483,BDL037_Suna_EyeTracking_Walk2_Render.mov,1483,fixation,24371,813383.333333,813483.333333,100.0,813015.0,00:13:33.38300,129.97,160.76,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_vertical plant_vertical sky,plant_horizontal
1484,BDL037_Suna_EyeTracking_Walk2_Render.mov,1484,fixation,24381,813716.666667,813816.666667,100.0,813348.333333,00:13:33.71700,124.54,158.91,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical sky,
1485,BDL037_Suna_EyeTracking_Walk2_Render.mov,1485,fixation,24408,813850.0,815451.666667,1601.666667,814250.0,00:13:34.61800,99.54,161.19,-1000.0,-1000.0,,,,building pavement pavement pavement person plant_horizontal plant_horizontal plant_vertical sky sky,person
1486,BDL037_Suna_EyeTracking_Walk2_Render.mov,1486,fixation,24434,815485.0,815585.0,100.0,815116.666667,00:13:35.48500,87.47,152.46,-1000.0,-1000.0,,,,pavement person plant_horizontal plant_vertical plant_vertical sky sky,person
1487,BDL037_Suna_EyeTracking_Walk2_Render.mov,1487,fixation,24455,816086.666667,816353.333333,266.666667,815818.333333,00:13:36.18700,239.1,126.61,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_horizontal plant_vertical sky sky,
1488,BDL037_Suna_EyeTracking_Walk2_Render.mov,1488,fixation,24460,816353.333333,816453.333333,100.0,815985.0,00:13:36.35300,238.25,100.71,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky,
1489,BDL037_Suna_EyeTracking_Walk2_Render.mov,1489,fixation,24465,816520.0,816620.0,100.0,816151.666667,00:13:36.52000,193.57,82.23,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky,building
1490,BDL037_Suna_EyeTracking_Walk2_Render.mov,1490,fixation,24477,816720.0,817221.666667,501.666667,816551.666667,00:13:36.92000,211.34,32.38,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical,building
1491,BDL037_Suna_EyeTracking_Walk2_Render.mov,1491,fixation,24490,817221.666667,817588.333333,366.666667,816986.666667,00:13:37.35500,236.93,36.05,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical sky,
1492,BDL037_Suna_EyeTracking_Walk2_Render.mov,1492,fixation,24498,817588.333333,817721.666667,133.333333,817253.333333,00:13:37.62200,184.6,152.03,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical sky,pavement
1493,BDL037_Suna_EyeTracking_Walk2_Render.mov,1493,fixation,24502,817721.666667,817855.0,133.333333,817386.666667,00:13:37.75500,189.29,39.01,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical sky,building
1494,BDL037_Suna_EyeTracking_Walk2_Render.mov,1494,fixation,24524,817855.0,819190.0,1335.0,818121.666667,00:13:38.49000,207.91,59.02,-1000.0,-1000.0,,,,bench_chair building pavement pavement plant_horizontal plant_vertical plant_vertical plant_vertical sculpture sky,building
1495,BDL037_Suna_EyeTracking_Walk2_Render.mov,1495,fixation,24548,819190.0,819456.666667,266.666667,818921.666667,00:13:39.29000,204.71,52.08,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical sculpture sculpture sky,building
1496,BDL037_Suna_EyeTracking_Walk2_Render.mov,1496,fixation,24555,819456.666667,819656.666667,200.0,819155.0,00:13:39.52300,188.46,48.05,-1000.0,-1000.0,,,,bench_chair building building building building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical pole sculpture sculpture sky,building
1497,BDL037_Suna_EyeTracking_Walk2_Render.mov,1497,fixation,24562,819656.666667,819925.0,268.333333,819390.0,00:13:39.75800,207.0,19.82,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sculpture sculpture sky,building
1498,BDL037_Suna_EyeTracking_Walk2_Render.mov,1498,fixation,24573,819925.0,820425.0,500.0,819756.666667,00:13:40.12500,216.49,50.6,-1000.0,-1000.0,,,,building building building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky,building
1499,BDL037_Suna_EyeTracking_Walk2_Render.mov,1499,fixation,24611,820458.333333,822395.0,1936.6666670000002,821025.0,00:13:41.39300,188.17,58.61,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical sky,building
1500,BDL037_Suna_EyeTracking_Walk2_Render.mov,1500,fixation,24693,824063.333333,824263.333333,200.0,823761.666667,00:13:44.13000,191.02,142.98,-1000.0,-1000.0,,,,plant_horizontal plant_vertical,plant_horizontal plant_vertical
1501,BDL037_Suna_EyeTracking_Walk2_Render.mov,1501,fixation,24760,826231.666667,826566.666667,335.0,825996.666667,00:13:46.36500,120.92,196.66,-1000.0,-1000.0,,,,pavement plant_horizontal,plant_horizontal
1502,BDL037_Suna_EyeTracking_Walk2_Render.mov,1502,fixation,24803,827700.0,828001.666667,301.666667,827433.333333,00:13:47.80200,123.23,191.3,-1000.0,-1000.0,,,,plant_horizontal,plant_horizontal
1503,BDL037_Suna_EyeTracking_Walk2_Render.mov,1503,fixation,24816,828235.0,828335.0,100.0,827866.666667,00:13:48.23500,105.85,156.65,-1000.0,-1000.0,,,,pavement person plant_horizontal plant_vertical,pavement
1504,BDL037_Suna_EyeTracking_Walk2_Render.mov,1504,fixation,24830,828668.333333,828835.0,166.666667,828333.333333,00:13:48.70200,27.41,51.58,-1000.0,-1000.0,,,,building building pavement pavement pavement pavement person person plant_horizontal plant_horizontal plant_vertical plant_vertical sky sky,
1505,BDL037_Suna_EyeTracking_Walk2_Render.mov,1505,fixation,24837,828868.333333,829103.333333,235.0,828566.666667,00:13:48.93500,62.76,89.76,-1000.0,-1000.0,,,,building building pavement pavement person person plant_horizontal plant_vertical plant_vertical sky sky,sky
1506,BDL037_Suna_EyeTracking_Walk2_Render.mov,1506,fixation,24853,829236.666667,829803.333333,566.666667,829101.666667,00:13:49.47000,139.38,118.3,-1000.0,-1000.0,,,,building building pavement person person plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky sky,sky sky
1507,BDL037_Suna_EyeTracking_Walk2_Render.mov,1507,fixation,24873,829836.666667,830538.333333,701.666667,829768.333333,00:13:50.13700,78.57,152.43,-1000.0,-1000.0,,,,building building pavement person person plant_horizontal plant_vertical sky,sky
1508,BDL037_Suna_EyeTracking_Walk2_Render.mov,1508,fixation,24899,831005.0,831105.0,100.0,830636.666667,00:13:51.00500,246.96,455.03,-1000.0,-1000.0,,,,building person plant_horizontal plant_vertical plant_vertical plant_vertical sky sky sky,plant_horizontal
1509,BDL037_Suna_EyeTracking_Walk2_Render.mov,1509,fixation,24923,831806.666667,831906.666667,100.0,831438.333333,00:13:51.80700,152.83,232.01,-1000.0,-1000.0,,,,building person person plant_horizontal plant_horizontal plant_vertical plant_vertical sky,person
1510,BDL037_Suna_EyeTracking_Walk2_Render.mov,1510,fixation,24934,832140.0,832273.333333,133.333333,831805.0,00:13:52.17300,339.87,204.44,-1000.0,-1000.0,,,,building building pavement person person plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky sky,plant_vertical
1511,BDL037_Suna_EyeTracking_Walk2_Render.mov,1511,fixation,24942,832406.666667,832540.0,133.333333,832071.666667,00:13:52.44000,304.6,132.52,-1000.0,-1000.0,,,,building building pavement pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical sky sky,plant_vertical
1512,BDL037_Suna_EyeTracking_Walk2_Render.mov,1512,fixation,25001,834308.333333,834610.0,301.666667,834041.666667,00:13:54.41000,362.93,265.07,-1000.0,-1000.0,,,,bench_chair bench_chair building pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole sky,pavement
1513,BDL037_Suna_EyeTracking_Walk2_Render.mov,1513,fixation,25011,834710.0,834876.666667,166.666667,834375.0,00:13:54.74300,331.7,270.08,-1000.0,-1000.0,,,,bench_chair building pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole sky,plant_horizontal
1514,BDL037_Suna_EyeTracking_Walk2_Render.mov,1514,fixation,25024,835176.666667,835276.666667,100.0,834808.333333,00:13:55.17700,253.74,245.74,-1000.0,-1000.0,,,,bench_chair building pavement person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole sky sky sky,pavement
1515,BDL037_Suna_EyeTracking_Walk2_Render.mov,1515,fixation,25027,835276.666667,835376.666667,100.0,834908.333333,00:13:55.27700,218.56,276.62,-1000.0,-1000.0,,,,bench_chair building pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole sky sky sky,pavement
1516,BDL037_Suna_EyeTracking_Walk2_Render.mov,1516,fixation,25031,835410.0,835510.0,100.0,835041.666667,00:13:55.41000,145.79,364.78,-1000.0,-1000.0,,,,bench_chair bench_chair building pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical pole pole sky,person pavement
1517,BDL037_Suna_EyeTracking_Walk2_Render.mov,1517,fixation,25034,835510.0,835610.0,100.0,835141.666667,00:13:55.51000,192.28,306.97,-1000.0,-1000.0,,,,bench_chair building pavement person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical pole sky,pavement
1518,BDL037_Suna_EyeTracking_Walk2_Render.mov,1518,fixation,25058,836178.333333,836545.0,366.666667,835943.333333,00:13:56.31200,132.05,85.71,-1000.0,-1000.0,,,,building pavement pavement pavement pavement person person plant_horizontal plant_horizontal plant_vertical plant_vertical sky sky sky sky,person
1519,BDL037_Suna_EyeTracking_Walk2_Render.mov,1519,fixation,25067,836545.0,836745.0,200.0,836243.333333,00:13:56.61200,122.26,92.52,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_vertical sky sky,sky
1520,BDL037_Suna_EyeTracking_Walk2_Render.mov,1520,fixation,25072,836745.0,836878.333333,133.333333,836410.0,00:13:56.77800,139.15,172.45,-1000.0,-1000.0,,,,building pavement pavement person person plant_horizontal plant_horizontal plant_vertical sky sky,sky
1521,BDL037_Suna_EyeTracking_Walk2_Render.mov,1521,fixation,25198,837613.333333,844421.666667,6808.333333,840615.0,00:14:00.98300,161.4,101.2,-1000.0,-1000.0,,,,pavement pavement pavement person person plant_horizontal plant_horizontal plant_horizontal plant_vertical sky,person
1522,BDL037_Suna_EyeTracking_Walk2_Render.mov,1522,fixation,25302,844421.666667,844555.0,133.333333,844086.666667,00:14:04.45500,203.03,88.3,-1000.0,-1000.0,,,,pavement person person plant_horizontal plant_vertical sky sky,person
1523,BDL037_Suna_EyeTracking_Walk2_Render.mov,1523,fixation,25308,844588.333333,844788.333333,200.0,844286.666667,00:14:04.65500,253.97,82.95,-1000.0,-1000.0,,,,building pavement person person plant_horizontal plant_vertical sky sky,person building
