,/Users/pslive1/Documents/Walk_Projext/BDL037_Suna_Walk_Take2/BDL037_Suna_EyeTracking_Walk2_Render/BDL037_Suna_EyeTracking_Walk2_Render.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,SubjectGender,SubjectAge,Notes,all_classes,fixation_classes,fixation_classes_no_background,union_areas,percentage_area
1544,BDL037_Suna_EyeTracking_Walk2_Render.mov,1544,fixation,25669,856170.0,857305.0,1135.0,856335.0,00:14:16.70300,164.38,135.94,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical pole sky sky,person: 1.0 background: 0.0,person: 1.0,0.8484147135416666,person:0.38127278645833335 sky:0.11073893229166668 plant_vertical:0.04742838541666666 building:0.040234375 plant_horizontal:0.07567382812500001 pavement:0.25966471354166665 pole:0.003427734375
1545,BDL037_Suna_EyeTracking_Walk2_Render.mov,1545,fixation,25687,857305.0,857405.0,100.0,856936.666667,00:14:17.30500,134.78,124.84,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_horizontal plant_vertical pole sky sky,person: 1.0 background: 0.0,person: 1.0,0.840498046875,person:0.404794921875 sky:0.091875 plant_horizontal:0.11756835937499999 pole:0.004365234375 building:0.04902669270833333 pavement:0.29059244791666666 plant_vertical:0.015572916666666667
1546,BDL037_Suna_EyeTracking_Walk2_Render.mov,1546,fixation,25698,857671.666667,857771.666667,100.0,857303.333333,00:14:17.67200,309.43,164.69,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_vertical pole sky sky,person: 1.0 background: 0.0,person: 1.0,0.803505859375,person:0.393134765625 sky:0.06795572916666667 pole:0.004560546875 plant_vertical:0.018343098958333335 building:0.06276692708333333 plant_horizontal:0.08506184895833334 pavement:0.264140625
1547,BDL037_Suna_EyeTracking_Walk2_Render.mov,1547,fixation,25725,858540.0,858706.666667,166.666667,858205.0,00:14:18.57300,97.74,149.0,-1000.0,-1000.0,,,,building person plant_horizontal plant_vertical plant_vertical plant_vertical pole sky sky,person: 1.0 background: 0.0,person: 1.0,0.6569173177083333,person:0.363134765625 pole:0.003310546875 building:0.07886393229166666 sky:0.07708333333333334 plant_horizontal:0.10979817708333334 plant_vertical:0.03397135416666667
1548,BDL037_Suna_EyeTracking_Walk2_Render.mov,1548,fixation,25742,858806.666667,859540.0,733.333333,858771.666667,00:14:19.14000,132.3,211.35,-1000.0,-1000.0,,,,building pavement pavement person plant_horizontal plant_horizontal plant_vertical pole sky sky,person: 1.0 background: 0.0,person: 1.0,0.8257584635416667,person:0.446337890625 plant_vertical:0.015582682291666667 sky:0.07787109375 pole:0.004479166666666667 plant_horizontal:0.07146158854166666 building:0.0466796875 pavement:0.239296875
1549,BDL037_Suna_EyeTracking_Walk2_Render.mov,1549,fixation,25775,860075.0,860508.333333,433.333333,859873.333333,00:14:20.24200,154.36,167.25,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_horizontal plant_vertical sky sky,person: 0.010648596321393998 sky: 0.3059051306873185 plant_vertical: 0.04065827686350436 building: 0.5701839303000968 background: 0.07260406582768635,person: 0.011482254697286013 sky: 0.3298538622129436 plant_vertical: 0.04384133611691023 building: 0.6148225469728601,0.8713444010416667,person:0.44592122395833333 sky:0.11654622395833333 plant_horizontal:0.06074544270833333 pavement:0.310224609375 plant_vertical:0.02955078125 building:0.026285807291666668
1550,BDL037_Suna_EyeTracking_Walk2_Render.mov,1550,fixation,25810,861376.666667,861543.333333,166.666667,861041.666667,00:14:21.41000,210.04,304.65,-1000.0,-1000.0,,,,building person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical sky sky,person: 0.953880764904387 background: 0.04611923509561305,person: 1.0,0.7048697916666666,person:0.5104264322916666 sky:0.0205078125 plant_horizontal:0.29896484375 building:0.012145182291666667 plant_vertical:0.026041666666666668
1551,BDL037_Suna_EyeTracking_Walk2_Render.mov,1551,fixation,25822,861743.333333,861976.666667,233.333333,861441.666667,00:14:21.81000,286.55,247.52,-1000.0,-1000.0,,,,person plant_horizontal plant_horizontal,person: 1.0 background: 0.0,person: 1.0,0.7874479166666667,person:0.439296875 plant_horizontal:0.5174837239583333
1552,BDL037_Suna_EyeTracking_Walk2_Render.mov,1552,fixation,25851,862678.333333,862945.0,266.666667,862410.0,00:14:22.77800,286.17,87.56,-1000.0,-1000.0,,,,building building pavement pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical sky,person: 1.0 background: 0.0,person: 1.0,0.881708984375,person:0.49169921875 sky:0.0019921875 plant_vertical:0.091826171875 building:0.035279947916666665 pavement:0.107197265625 plant_horizontal:0.5534928385416666
1553,BDL037_Suna_EyeTracking_Walk2_Render.mov,1553,fixation,25877,863645.0,863745.0,100.0,863276.666667,00:14:23.64500,342.1,178.29,-1000.0,-1000.0,,,,building building pavement pavement person plant_horizontal plant_horizontal plant_vertical sky,person: 0.5577164366373902 pavement: 0.44228356336260977 background: 0.0,person: 0.5577164366373902 pavement: 0.44228356336260977,0.8746842447916666,person:0.5434244791666667 building:0.063251953125 sky:0.0071809895833333335 plant_horizontal:0.23045247395833332 pavement:0.34947591145833334 plant_vertical:0.015266927083333333
1554,BDL037_Suna_EyeTracking_Walk2_Render.mov,1554,fixation,25881,863780.0,863880.0,100.0,863411.666667,00:14:23.78000,306.97,144.28,-1000.0,-1000.0,,,,building pavement person plant_horizontal pole,person: 0.7359271523178808 pavement: 0.2640728476821192 background: 0.0,person: 0.7359271523178808 pavement: 0.2640728476821192,0.8972819010416667,building:0.0926171875 plant_horizontal:0.3390071614583333 person:0.475478515625 pole:0.0020865885416666667 pavement:0.265439453125
1555,BDL037_Suna_EyeTracking_Walk2_Render.mov,1555,fixation,25886,863913.333333,864046.666667,133.333333,863578.333333,00:14:23.94700,294.88,101.99,-1000.0,-1000.0,,,,bench_chair building pavement person plant_horizontal plant_horizontal sky sky,person: 0.8953880764904387 background: 0.1046119235095613,person: 1.0,0.837587890625,building:0.07765950520833333 person:0.384599609375 plant_horizontal:0.317587890625 sky:0.055537109375 bench_chair:0.01314453125 pavement:0.14098958333333333
1556,BDL037_Suna_EyeTracking_Walk2_Render.mov,1556,fixation,25894,864213.333333,864313.333333,100.0,863845.0,00:14:24.21300,201.05,87.45,-1000.0,-1000.0,,,,bench_chair building building pavement person plant_horizontal pole sky sky,background: 1.0,,0.8106315104166667,person:0.43227213541666665 building:0.13268229166666667 bench_chair:0.016028645833333334 sky:0.042278645833333336 plant_horizontal:0.247568359375 pole:0.004729817708333334 pavement:0.25458658854166666
1557,BDL037_Suna_EyeTracking_Walk2_Render.mov,1557,fixation,25907,864513.333333,864880.0,366.666667,864278.333333,00:14:24.64700,308.9,143.34,-1000.0,-1000.0,,,,bench_chair building building pavement pavement person plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical pole sky,person: 0.1439820022497188 plant_vertical: 0.48368953880764903 background: 0.37232845894263217,person: 0.22939068100358423 plant_vertical: 0.7706093189964157,0.8598958333333333,person:0.45599283854166667 building:0.18091796875 bench_chair:0.016513671875 plant_vertical:0.055654296874999995 plant_horizontal:0.29259765625 sky:0.01592447916666667 pole:0.002262369791666667 pavement:0.2536490885416667
1558,BDL037_Suna_EyeTracking_Walk2_Render.mov,1558,fixation,25929,865215.0,865615.0,400.0,865013.333333,00:14:25.38200,227.11,160.98,-1000.0,-1000.0,,,,bench_chair building person plant_horizontal plant_vertical plant_vertical,person: 1.0 background: 0.0,person: 1.0,0.8302897135416667,person:0.49356770833333335 bench_chair:0.017301432291666665 plant_vertical:0.05416015625 plant_horizontal:0.3091796875 building:0.03254557291666667
1559,BDL037_Suna_EyeTracking_Walk2_Render.mov,1559,fixation,25954,866048.333333,866483.333333,435.0,865846.666667,00:14:26.21500,236.16,401.58,-1000.0,-1000.0,,,,bench_chair building pavement person plant_horizontal plant_vertical pole,person: 0.5 pavement: 0.5 background: 0.0,person: 0.5 pavement: 0.5,0.8572233072916666,person:0.46026041666666667 plant_vertical:0.016500651041666668 plant_horizontal:0.28903645833333336 bench_chair:0.020794270833333333 pole:0.0024381510416666666 building:0.03541015625 pavement:0.32242513020833335
1560,BDL037_Suna_EyeTracking_Walk2_Render.mov,1560,fixation,25968,866616.666667,866816.666667,200.0,866315.0,00:14:26.68300,260.89,476.53,-1000.0,-1000.0,,,,bench_chair building pavement person plant_horizontal plant_vertical pole sky,person: 0.1310344827586207 plant_horizontal: 0.034482758620689655 background: 0.8344827586206897,person: 0.7916666666666666 plant_horizontal: 0.20833333333333334,0.853896484375,building:0.07162434895833333 person:0.38240234375 plant_vertical:0.015699869791666668 plant_horizontal:0.300859375 bench_chair:0.017776692708333333 pole:0.0036263020833333334 sky:0.012975260416666667 pavement:0.29232096354166665
1561,BDL037_Suna_EyeTracking_Walk2_Render.mov,1561,fixation,25974,866850.0,866983.333333,133.333333,866515.0,00:14:26.88300,251.55,440.57,-1000.0,-1000.0,,,,bench_chair building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical pole sky,person: 1.0 background: 0.0,person: 1.0,0.8384537760416667,person:0.39302408854166665 bench_chair:0.009469401041666667 building:0.07601236979166667 plant_horizontal:0.25786783854166667 plant_vertical:0.03236653645833333 pavement:0.10078776041666666 pole:0.004401041666666667 sky:0.014521484375
1562,BDL037_Suna_EyeTracking_Walk2_Render.mov,1562,fixation,25982,867150.0,867250.0,100.0,866781.666667,00:14:27.15000,224.5,370.12,-1000.0,-1000.0,,,,bench_chair building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical pole,person: 1.0 background: 0.0,person: 1.0,0.8126236979166667,person:0.416220703125 plant_vertical:0.0312890625 bench_chair:0.012815755208333333 plant_horizontal:0.24044596354166667 building:0.055498046875 pavement:0.10139322916666667 pole:0.00267578125
1563,BDL037_Suna_EyeTracking_Walk2_Render.mov,1563,fixation,25989,867250.0,867583.333333,333.333333,867015.0,00:14:27.38300,260.28,373.29,-1000.0,-1000.0,,,,bench_chair building pavement person plant_horizontal plant_vertical pole,person: 0.5 pavement: 0.5 background: 0.0,person: 0.5 pavement: 0.5,0.8226822916666666,person:0.43267903645833333 plant_vertical:0.01581380208333333 bench_chair:0.01861002604166667 plant_horizontal:0.27343424479166667 building:0.03191080729166667 pole:0.0018717447916666667 pavement:0.3113248697916667
1564,BDL037_Suna_EyeTracking_Walk2_Render.mov,1564,fixation,26002,867683.333333,868018.333333,335.0,867450.0,00:14:27.81800,316.84,406.46,-1000.0,-1000.0,,,,person plant_horizontal plant_vertical plant_vertical sky,person: 1.0 background: 0.0,person: 1.0,0.720517578125,person:0.3957649739583333 sky:0.015026041666666667 plant_horizontal:0.29394205729166667 plant_vertical:0.07758463541666666
1565,BDL037_Suna_EyeTracking_Walk2_Render.mov,1565,fixation,26012,868118.333333,868251.666667,133.333333,867783.333333,00:14:28.15200,248.82,386.27,-1000.0,-1000.0,,,,person plant_horizontal plant_vertical plant_vertical sky,person: 1.0 background: 0.0,person: 1.0,0.7294954427083333,person:0.28667643229166667 sky:0.036123046875 plant_vertical:0.3705924479166667 plant_horizontal:0.29546223958333334
1566,BDL037_Suna_EyeTracking_Walk2_Render.mov,1566,fixation,26020,868418.333333,868518.333333,100.0,868050.0,00:14:28.41800,310.43,403.75,-1000.0,-1000.0,,,,bench_chair person person plant_horizontal plant_vertical plant_vertical sky,person: 0.7750653879686138 plant_horizontal: 0.22493461203138623 background: 0.0,person: 0.7750653879686138 plant_horizontal: 0.22493461203138623,0.7621354166666666,person:0.31267903645833334 sky:0.024261067708333334 plant_horizontal:0.3823828125 plant_vertical:0.10529296875 bench_chair:0.018330078125
1567,BDL037_Suna_EyeTracking_Walk2_Render.mov,1567,fixation,26027,868651.666667,868751.666667,100.0,868283.333333,00:14:28.65200,305.65,420.71,-1000.0,-1000.0,,,,bench_chair building pavement person person plant_horizontal plant_vertical pole sky,person: 0.5147654892877823 plant_horizontal: 0.4811812391430226 pavement: 0.004053271569195136 background: 0.0,person: 0.5147654892877823 plant_horizontal: 0.4811812391430226 pavement: 0.004053271569195136,0.7798209635416666,person:0.2849348958333333 sky:0.038873697916666665 pole:0.0052701822916666665 plant_vertical:0.017652994791666668 building:0.08779296875 bench_chair:0.017581380208333334 plant_horizontal:0.299326171875 pavement:0.218623046875
1568,BDL037_Suna_EyeTracking_Walk2_Render.mov,1568,fixation,26034,868785.0,869051.666667,266.666667,868516.666667,00:14:28.88500,297.75,363.62,-1000.0,-1000.0,,,,bench_chair building pavement person person plant_horizontal plant_horizontal plant_vertical pole sky,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.8407845052083334,person:0.3318815104166667 plant_horizontal:0.327041015625 building:0.12768880208333333 sky:0.02912109375 plant_vertical:0.017024739583333334 pavement:0.098193359375 pole:0.004876302083333333 bench_chair:0.017109375
1569,BDL037_Suna_EyeTracking_Walk2_Render.mov,1569,fixation,26044,869051.666667,869453.333333,401.666667,868851.666667,00:14:29.22000,315.46,388.08,-1000.0,-1000.0,,,,bench_chair bench_chair building pavement pavement person person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical pole sky,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.8564811197916666,person:0.32609700520833335 sky:0.041490885416666665 plant_horizontal:0.3071419270833333 plant_vertical:0.03399739583333333 building:0.12888671875 bench_chair:0.022382812499999998 pavement:0.118955078125 pole:0.004791666666666666
1570,BDL037_Suna_EyeTracking_Walk2_Render.mov,1570,fixation,26061,869786.666667,869886.666667,100.0,869418.333333,00:14:29.78700,283.75,277.25,-1000.0,-1000.0,,,,bench_chair building building pavement pavement pavement person person plant_horizontal plant_horizontal plant_horizontal plant_vertical pole sky,pavement: 1.0 background: 0.0,pavement: 1.0,0.7747265625,person:0.22183268229166667 bench_chair:0.016953125 sky:0.04456380208333333 plant_horizontal:0.2978971354166667 pole:0.005133463541666667 plant_vertical:0.01714518229166667 building:0.14695638020833332 pavement:0.11650716145833334
1571,BDL037_Suna_EyeTracking_Walk2_Render.mov,1571,fixation,26085,870521.666667,870721.666667,200.0,870220.0,00:14:30.58800,312.51,215.35,-1000.0,-1000.0,,,,bench_chair building person person plant_horizontal plant_horizontal plant_vertical pole sky,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.6589095052083334,building:0.19011393229166668 person:0.15783854166666667 sky:0.036214192708333336 plant_horizontal:0.34241861979166666 bench_chair:0.018203125 plant_vertical:0.014013671875 pole:0.004853515625
1572,BDL037_Suna_EyeTracking_Walk2_Render.mov,1572,fixation,26101,871121.666667,871221.666667,100.0,870753.333333,00:14:31.12200,191.93,300.26,-1000.0,-1000.0,,,,bench_chair building building pavement person person plant_horizontal plant_horizontal plant_vertical plant_vertical pole sky,plant_horizontal: 0.38695163104611924 pavement: 0.01799775028121485 background: 0.595050618672666,plant_horizontal: 0.9555555555555556 pavement: 0.044444444444444446,0.8040071614583333,person:0.22733723958333335 building:0.10041341145833334 plant_horizontal:0.37595052083333336 pole:0.005374348958333333 bench_chair:0.0166796875 sky:0.02818359375 plant_vertical:0.08416666666666667 pavement:0.060748697916666664
1573,BDL037_Suna_EyeTracking_Walk2_Render.mov,1573,fixation,26109,871355.0,871488.333333,133.333333,871020.0,00:14:31.38800,211.86,352.5,-1000.0,-1000.0,,,,bench_chair building building pavement person person plant_horizontal plant_horizontal plant_horizontal plant_vertical pole sky,person: 0.07066381156316917 plant_horizontal: 0.1006423982869379 background: 0.828693790149893,person: 0.4125 plant_horizontal: 0.5875,0.70513671875,person:0.21988281250000002 plant_horizontal:0.42639648437499994 building:0.12485677083333332 plant_vertical:0.016129557291666666 bench_chair:0.014847005208333333 sky:0.020387369791666665 pole:0.004420572916666666 pavement:0.0049869791666666665
1574,BDL037_Suna_EyeTracking_Walk2_Render.mov,1574,fixation,26113,871521.666667,871621.666667,100.0,871153.333333,00:14:31.52200,210.94,316.02,-1000.0,-1000.0,,,,bench_chair building building person person plant_horizontal plant_horizontal plant_vertical pole sky,background: 1.0,,0.707646484375,person:0.23297200520833333 sky:0.029427083333333333 plant_horizontal:0.38790364583333337 bench_chair:0.018313802083333334 plant_vertical:0.014964192708333334 pole:0.00572265625 building:0.15545247395833334
1575,BDL037_Suna_EyeTracking_Walk2_Render.mov,1575,fixation,26125,871890.0,872056.666667,166.666667,871555.0,00:14:31.92300,347.69,271.03,-1000.0,-1000.0,,,,bench_chair building building pavement person person plant_horizontal plant_vertical pole sky,plant_horizontal: 0.8233970753655793 background: 0.1766029246344207,plant_horizontal: 1.0,0.723125,sky:0.033515625 person:0.20109700520833335 plant_horizontal:0.39115234375 building:0.14111979166666666 pole:0.005706380208333334 bench_chair:0.012613932291666666 plant_vertical:0.016344401041666668 pavement:0.052548828125
